song_id,artist,title,period,genre,sentiment_score,sentiment_label
8a8761684117,Bijelo dugme,A i ti me iznevjeri,sfrj,rok,-0.06060606060606061,negativno
317efec1508f,Bijelo dugme,A koliko si ih imala do sad,sfrj,rok,0.0196078431372549,pozitivno
16d017f74639,Bijelo dugme,Aiaio radi radio,sfrj,rok,0.0,neutralno
ea8eb32c239c,Bijelo dugme,"Ako možeš, zaboravi",sfrj,rok,0.0,neutralno
8ab4d43481e7,Bijelo dugme,Ala je glupo zaboravit’ njen broj,sfrj,rok,0.04081632653061224,pozitivno
6bd5fd93895c,Bijelo dugme,"Bekrija si, cijelo selo viče, e pa jesam šta se koga tiče",sfrj,rok,-0.025,negativno
5f15709ac335,Bijelo dugme,"Bila mama Kukunka, bio tata Taranta",sfrj,rok,0.0,neutralno
088f80624f2f,Bijelo dugme,Bitanga i princeza,sfrj,rok,-0.016129032258064516,negativno
e0df5af2939e,Bijelo dugme,Blues za moju bivšu dragu,sfrj,rok,0.13333333333333333,pozitivno
2dbff97763bc,Bijelo dugme,Bosanac,sfrj,rok,-0.017241379310344827,negativno
677a100b6685,Bijelo dugme,Ćiribiribela,sfrj,rok,-0.01282051282051282,negativno
af6b897f08b7,Bijelo dugme,Čudesno jutro u krevetu gospođe Petrović,sfrj,rok,0.041666666666666664,pozitivno
d48ee0086b78,Bijelo dugme,Da mi je znati koji joj je vrag,sfrj,rok,0.0,neutralno
9159c3fbe10c,Bijelo dugme,Da sam pekar,sfrj,rok,-0.014084507042253521,negativno
9e4c77fc06e1,Bijelo dugme,Da te bogdo ne volim,sfrj,rok,0.0,neutralno
501125fdcb28,Bijelo dugme,Dede bona sjeti se de tako ti svega,sfrj,rok,0.05405405405405406,pozitivno
4bcbc1d55f67,Bijelo dugme,Došao sam da ti kažem da odlazim,sfrj,rok,-0.06666666666666667,negativno
5a70aac9e253,Bijelo dugme,Doživjeti stotu,sfrj,rok,0.0,neutralno
b847e4d3b492,Bijelo dugme,Drugovi i drugarice,sfrj,rok,-0.02531645569620253,negativno
46ba38a80d6b,Bijelo dugme,"Đurđevdan, a ja nisam s onom koju volim",sfrj,rok,0.04878048780487805,pozitivno
3f33cf7e4040,Bijelo dugme,Eto! Baš hoću!,sfrj,rok,0.0,neutralno
74cd7cec479f,Bijelo dugme,"Evo noći, evo ludila",sfrj,rok,0.047244094488188976,pozitivno
3672fd297465,Bijelo dugme,"Evo, zakleću se",sfrj,rok,0.06060606060606061,pozitivno
7207cf7e17ba,Bijelo dugme,Glavni junak jedne knjige,sfrj,rok,-0.05405405405405406,negativno
6af9a1e3ccf2,Bijelo dugme,Goodbye America,sfrj,rok,0.10126582278481013,pozitivno
b4070d6ee2bf,Bijelo dugme,"Ha, ha, ha",sfrj,rok,-0.006666666666666667,neutralno
5a63e05e18e2,Bijelo dugme,Hej Slaveni,sfrj,rok,0.0,neutralno
1f146048a240,Bijelo dugme,Hoću da budeš najsvjetlija (prijevod “Kosovske”),sfrj,rok,0.031746031746031744,pozitivno
037ad4c3f9e8,Bijelo dugme,Hop cup,sfrj,rok,0.03333333333333333,pozitivno
cfbd5bfa7a6d,Bijelo dugme,"Hotel, motel",sfrj,rok,0.0,neutralno
dbd57088f681,Bijelo dugme,I kad sve prođe pjevaću i tad,sfrj,rok,0.061224489795918366,pozitivno
43ded39cbfc6,Bijelo dugme,Ima neka tajna veza,sfrj,rok,0.0,neutralno
b51cb3ff773b,Bijelo dugme,"Ipak, poželim neko pismo",sfrj,rok,0.0,neutralno
a48a0d2e7a53,Bijelo dugme,Izgledala je malo čudno u kaputu žutom krojenom bez veze,sfrj,rok,-0.058823529411764705,negativno
5d7e82bf247f,Bijelo dugme,Jer kad ostariš,sfrj,rok,-0.06521739130434782,negativno
3063d24baa30,Bijelo dugme,Kad bi bio bijelo dugme,sfrj,rok,0.0,neutralno
00ee267d4bec,Bijelo dugme,Kad zaboraviš Juli,sfrj,rok,0.020833333333333332,pozitivno
a8a91fc7db0f,Bijelo dugme,Kosovska,sfrj,rok,0.05555555555555555,pozitivno
42bf7511e533,Bijelo dugme,Kosovska (hoću da budeš najsvjetlija) (prijevod),sfrj,rok,0.031746031746031744,pozitivno
122f9cd1ab91,Bijelo dugme,"Laku noć, svirači (with Željko Bebek)",sfrj,rok,-0.058823529411764705,negativno
5c231c0ff6b3,Bijelo dugme,Lijepa naša,sfrj,rok,0.0,neutralno
ef4251889d38,Bijelo dugme,Lipe cvatu (sve je isto k’o i lani),sfrj,rok,0.0,neutralno
554325d7974d,Bijelo dugme,Loše vino,sfrj,rok,-0.02127659574468085,negativno
002af0b7524f,Bijelo dugme,Meni se ne spava,sfrj,rok,0.0,neutralno
700d8d50c55b,Bijelo dugme,Milicija trenira strogoću,sfrj,rok,0.04,pozitivno
0028c74d6419,Bijelo dugme,Milovan,sfrj,rok,0.06451612903225806,pozitivno
5cf3b8cb1a9a,Bijelo dugme,Mogla je biti prosta priča,sfrj,rok,0.0,neutralno
6eaf3bc90549,Bijelo dugme,"Mramor, kamen i željezo",sfrj,rok,0.058823529411764705,pozitivno
31788e890c55,Bijelo dugme,Na zadnjem sjedištu moga auta,sfrj,rok,0.023809523809523808,pozitivno
238ade43625b,Bijelo dugme,Nakon svih ovih godina,sfrj,rok,0.0,neutralno
bc75de0c2e75,Bijelo dugme,Napile se ulice,sfrj,rok,0.0,neutralno
ff40ac837eb8,Bijelo dugme,Ne dese se takve stvari pravom muškarcu,sfrj,rok,-0.027777777777777776,negativno
74aa098a7701,Bijelo dugme,Ne gledaj me tako i ne ljubi me više,sfrj,rok,0.0,neutralno
696002500a79,Bijelo dugme,Ne spavaj mala moja muzika dok svira,sfrj,rok,0.0,neutralno
9e08b0cee496,Bijelo dugme,Neću to na brzaka,sfrj,rok,0.07042253521126761,pozitivno
46825b4c569b,Bijelo dugme,Ništa mudro,sfrj,rok,0.023255813953488372,pozitivno
8b928db29d4d,Bijelo dugme,Noćas je k’o lubenica pun mjesec iznad Bosne,sfrj,rok,0.04838709677419355,pozitivno
f5e64461df96,Bijelo dugme,Odlikaši,sfrj,rok,0.0,neutralno
bf2826b6943a,Bijelo dugme,Oprosti mi što te volim,sfrj,rok,-0.04081632653061224,negativno
1c6ba84650df,Bijelo dugme,Ovaj ples dame biraju,sfrj,rok,0.04081632653061224,pozitivno
34cafca4d273,Bijelo dugme,Ove ću noći naći blues,sfrj,rok,-0.1016949152542373,negativno
f4e492853d0a,Bijelo dugme,Padaju zvijezde,sfrj,rok,0.010752688172043012,pozitivno
e054ccd6bed4,Bijelo dugme,Patim evo deset dana,sfrj,rok,0.0,neutralno
ac4b119140a4,Bijelo dugme,Pediculis pubis,sfrj,rok,0.022727272727272728,pozitivno
bc0e870da7e9,Bijelo dugme,Pjesma mom mlađem bratu (iz Niša u proljeće `78),sfrj,rok,-0.06521739130434782,negativno
3cb98a2c2a76,Bijelo dugme,Pjesma za malu pticu,sfrj,rok,0.0,neutralno
d8b72653d9a0,Bijelo dugme,Pljuni i zapjevaj moja Jugoslavijo,sfrj,rok,-0.011627906976744186,negativno
1c8f8578fff1,Bijelo dugme,Polubauk polukruži poluevropom,sfrj,rok,0.0,neutralno
dbb16cedadec,Bijelo dugme,Požurite konji moji,sfrj,rok,0.018518518518518517,pozitivno
edea4770e26d,Bijelo dugme,Pravim budalu od sebe,sfrj,rok,0.02564102564102564,pozitivno
ee749bfa002b,Bijelo dugme,Pristao sam bi’ću sve što hoće,sfrj,rok,0.06,pozitivno
dd09446cf5f5,Bijelo dugme,Ružica si bila,sfrj,rok,0.05454545454545454,pozitivno
731cea7a8e2c,Bijelo dugme,Sanjao sam noćas da te nemam,sfrj,rok,0.0,neutralno
27d4cb995b32,Bijelo dugme,Selma,sfrj,rok,0.0,neutralno
42473d74ebbd,Bijelo dugme,Slatko li je curu ljubit tajno,sfrj,rok,0.0,neutralno
c25f4d205e64,Bijelo dugme,Šta bi dao da si na mom mjestu,sfrj,rok,0.0,neutralno
8bffedae1c14,Bijelo dugme,Šta je tu je,sfrj,rok,-0.022727272727272728,negativno
edc1c5b76d78,Bijelo dugme,"Sve će to, o mila moja, prekriti ruzmarin snjegovi i šaš",sfrj,rok,-0.05555555555555555,negativno
950dc7ed4c3d,Bijelo dugme,Sve ću da ti dam samo da zaigram,sfrj,rok,-0.023255813953488372,negativno
562403f0ccd6,Bijelo dugme,Sve ove godine,sfrj,rok,0.02631578947368421,pozitivno
8c7e30fdaa9a,Bijelo dugme,Svi marš na ples,sfrj,rok,0.0,neutralno
0297bd61f893,Bijelo dugme,"Tako ti je mala moja, kad ljubi Bosanac",sfrj,rok,-0.03278688524590164,negativno
fc404e31058f,Bijelo dugme,"Te noći kad umrem, kad odem, kad me ne bude",sfrj,rok,-0.046511627906976744,negativno
9d05048213ec,Bijelo dugme,Top,sfrj,rok,0.02,pozitivno
36f0ae024c5c,Bijelo dugme,Tramvaj kreće (kako biti heroj u ova šugava vremena),sfrj,rok,-0.018867924528301886,negativno
c8006c54eb24,Bijelo dugme,U subotu mala,sfrj,rok,0.0,neutralno
18e48aab5ddd,Bijelo dugme,U vrijeme otkazanih letova,sfrj,rok,0.058823529411764705,pozitivno
faf74110e8a3,Bijelo dugme,Za Esmu,sfrj,rok,0.013333333333333334,pozitivno
b413a3806ac1,Bijelo dugme,Zamisli,sfrj,rok,0.025,pozitivno
1c624119579a,Bijelo dugme,Zar ne vidiš da pravim budalu od sebe,sfrj,rok,0.018867924528301886,pozitivno
9978f89e92b5,Bijelo dugme,Zašto me ne podnosi tvoj tata,sfrj,rok,0.0,neutralno
d100f237388a,Bijelo dugme,Zažmiri i broj,sfrj,rok,-0.020833333333333332,negativno
2ea7a2b4a9f3,Bijelo dugme,Žuta ruža,sfrj,rok,0.03076923076923077,pozitivno
e67867955e59,Divlje jagode,Autostop,sfrj,rok,-0.01639344262295082,negativno
0b954bde6b3e,Divlje jagode,Bit će bolje,sfrj,rok,0.09090909090909091,pozitivno
173ff15280b8,Divlje jagode,Bubi,sfrj,rok,-0.022222222222222223,negativno
45d2c006237b,Divlje jagode,Čarobnjaci,sfrj,rok,-0.027777777777777776,negativno
29eafa56c885,Divlje jagode,Čekam da sunce zađe,sfrj,rok,0.07692307692307693,pozitivno
0c719893bdc4,Divlje jagode,Ciganka,sfrj,rok,-0.029411764705882353,negativno
6b9fbe546b8a,Divlje jagode,"Cmokni me, srce",sfrj,rok,0.0,neutralno
ce422823ab48,Divlje jagode,Da li si ikada mene voljela,sfrj,rok,0.058823529411764705,pozitivno
53041eb32d22,Divlje jagode,Davno ljeto ’89,sfrj,rok,0.03076923076923077,pozitivno
282313fa5419,Divlje jagode,Dinamit,sfrj,rok,0.0,neutralno
e10de0d16406,Divlje jagode,Divljakuša,sfrj,rok,0.08333333333333333,pozitivno
dbe917636f06,Divlje jagode,Divlje jagode,sfrj,rok,0.02857142857142857,pozitivno
0a0ce4ff2e82,Divlje jagode,Divlji zapad,sfrj,rok,-0.0196078431372549,negativno
267076457888,Divlje jagode,"Dobro došla, ljubavi",sfrj,rok,0.2127659574468085,pozitivno
17513bd457dc,Divlje jagode,Dodirni me,sfrj,rok,0.0,neutralno
8203ba855e8c,Divlje jagode,"Dodirni me, skloni bol",sfrj,rok,-0.06451612903225806,negativno
ce22ffe94fb2,Divlje jagode,Đavolji grad,sfrj,rok,-0.02631578947368421,negativno
93ceba1efd0c,Divlje jagode,Hopa cupa,sfrj,rok,-0.03125,negativno
66a2a9430f0a,Divlje jagode,Jedina moja,sfrj,rok,0.0,neutralno
ae9d64129c12,Divlje jagode,Kako si topla i mila,sfrj,rok,0.046511627906976744,pozitivno
93781680ffc5,Divlje jagode,Kap po kap,sfrj,rok,-0.04918032786885246,negativno
485361a7e750,Divlje jagode,Konji,sfrj,rok,0.0,neutralno
471ba134fb18,Divlje jagode,Krivo je more,sfrj,rok,0.03571428571428571,pozitivno
2a3539eb1003,Divlje jagode,Labude kad rata ne bude,sfrj,rok,-0.02857142857142857,negativno
9109df8f7948,Divlje jagode,Lejla,sfrj,rok,0.038461538461538464,pozitivno
8b5c905162f8,Divlje jagode,Let na drugi svijet,sfrj,rok,0.024390243902439025,pozitivno
7eb40522708d,Divlje jagode,Ljubav može sve,sfrj,rok,0.16666666666666666,pozitivno
698b36f66ccf,Divlje jagode,London,sfrj,rok,0.0,neutralno
ed4894bea0e9,Divlje jagode,Marija,sfrj,rok,0.028169014084507043,pozitivno
46fda59dbe0a,Divlje jagode,"Meni je lijepo, ja volim slijepo",sfrj,rok,0.03225806451612903,pozitivno
a3cc72658cec,Divlje jagode,Metalni radnici,sfrj,rok,0.0,neutralno
c39529a13b2f,Divlje jagode,Moj dilbere,sfrj,rok,0.0,neutralno
9095c837b331,Divlje jagode,Moja si,sfrj,rok,0.0,neutralno
41741245b7bf,Divlje jagode,Mojoj ljubavi,sfrj,rok,-0.030303030303030304,negativno
c868829e2a41,Divlje jagode,Morison,sfrj,rok,0.05555555555555555,pozitivno
6f9054935795,Divlje jagode,Motori,sfrj,rok,0.0,neutralno
023a16e392fb,Divlje jagode,Mrak za dvoje,sfrj,rok,0.0,neutralno
e45f248f5021,Divlje jagode,Nasmiješi se,sfrj,rok,0.0,neutralno
57ec5403fb66,Divlje jagode,Nazovi me,sfrj,rok,-0.06666666666666667,negativno
d24ac152fea3,Divlje jagode,Ne brini sestro,sfrj,rok,0.12,pozitivno
7c71ef62ea87,Divlje jagode,Ne želiš kraj,sfrj,rok,0.038461538461538464,pozitivno
45911bc4109b,Divlje jagode,Obuci se,sfrj,rok,0.07142857142857142,pozitivno
c296eed502c4,Divlje jagode,"Osjećam, gola si ispod haljine",sfrj,rok,0.07462686567164178,pozitivno
45191887f65c,Divlje jagode,Pepeljuga,sfrj,rok,0.0,neutralno
0345037e608d,Divlje jagode,Piši mi,sfrj,rok,0.03333333333333333,pozitivno
9d1ea62365b4,Divlje jagode,Potraži put,sfrj,rok,0.0,neutralno
fad76ba2709a,Divlje jagode,Sama si,sfrj,rok,-0.037037037037037035,negativno
340340a6587d,Divlje jagode,Samo tren,sfrj,rok,-0.024390243902439025,negativno
a80588114bb3,Divlje jagode,Šampioni,sfrj,rok,-0.029411764705882353,negativno
ee3182045d8c,Divlje jagode,"Sarajevo, ti i ja",sfrj,rok,0.0196078431372549,pozitivno
c3ab771d5e4a,Divlje jagode,Šejla,sfrj,rok,0.0,neutralno
38a8a18efd07,Divlje jagode,Sjećanja,sfrj,rok,0.08888888888888889,pozitivno
d3bad12e53c5,Divlje jagode,Šta je to u tebi,sfrj,rok,0.08695652173913043,pozitivno
d514bc7656a7,Divlje jagode,Sto vijekova,sfrj,rok,0.05263157894736842,pozitivno
f9f04766fcb2,Divlje jagode,Sve iz inata,sfrj,rok,0.08,pozitivno
5d3247802935,Divlje jagode,Svi nisu kao ja,sfrj,rok,0.0,neutralno
4d793bb9c42f,Divlje jagode,Ti si moj san,sfrj,rok,0.10256410256410256,pozitivno
36ffea9af25e,Divlje jagode,To je sve,sfrj,rok,0.03225806451612903,pozitivno
abc1071de594,Divlje jagode,Vatra,sfrj,rok,0.021739130434782608,pozitivno
382342dbd578,Divlje jagode,Vodarica,sfrj,rok,0.02127659574468085,pozitivno
608031da0cc8,Divlje jagode,Zagrizi rock ‘n’ roll,sfrj,rok,-0.08695652173913043,negativno
8c8d584953be,Divlje jagode,Zauvijek tvoj,sfrj,rok,0.02040816326530612,pozitivno
9ed73ae68d23,Divlje jagode,Zbog tebe draga,sfrj,rok,-0.03333333333333333,negativno
9294ba8da159,Divlje jagode,Želim da te imam,sfrj,rok,0.0,neutralno
dc23305ae439,Divlje jagode,Zvijezda sjevera,sfrj,rok,0.0625,pozitivno
cbcb13f84e17,Parni valjak,A gdje je ljubav?,sfrj,rok,0.06578947368421052,pozitivno
82c702c7ca97,Parni valjak,A ja bih sa vragom sklopio savez,sfrj,rok,0.008264462809917356,neutralno
ee316b83558d,Parni valjak,Ajde igraj,sfrj,rok,0.0,neutralno
f290eb3b4bc9,Parni valjak,Ako želim,sfrj,rok,0.0,neutralno
6a6a2481459d,Parni valjak,Anđeli se dosađuju,sfrj,rok,-0.03389830508474576,negativno
806ca3640e55,Parni valjak,Anja,sfrj,rok,0.024691358024691357,pozitivno
fe186e7a4291,Parni valjak,Autoput,sfrj,rok,0.017857142857142856,pozitivno
3b259356a348,Parni valjak,Bijeg,sfrj,rok,0.0,neutralno
4aa5b25ee170,Parni valjak,Bolja vremena,sfrj,rok,0.0,neutralno
6b24ee234624,Parni valjak,Čitaj mi sa usana,sfrj,rok,-0.019230769230769232,negativno
98725f1bc83d,Parni valjak,Crni dani,sfrj,rok,-0.039473684210526314,negativno
6432c61059e0,Parni valjak,Depra,sfrj,rok,0.0,neutralno
1bc21e468601,Parni valjak,Direktan put za nebo,sfrj,rok,0.0,neutralno
596b0cf42597,Parni valjak,Dixie za pravog gazdu,sfrj,rok,0.018691588785046728,pozitivno
0433cffc527d,Parni valjak,Dođi,sfrj,rok,0.0,neutralno
5b1f19640542,Parni valjak,Dok je tebe,sfrj,rok,0.041666666666666664,pozitivno
7eb572c4883d,Parni valjak,Dosta,sfrj,rok,0.03773584905660377,pozitivno
752994aef345,Parni valjak,Gledam je dok spava,sfrj,rok,0.0,neutralno
e2d26773a2ba,Parni valjak,Godine prolaze,sfrj,rok,0.018867924528301886,pozitivno
81cdf6583b92,Parni valjak,Hvala ti,sfrj,rok,0.0,neutralno
59e460957fa0,Parni valjak,Ima dana,sfrj,rok,0.0625,pozitivno
e76603b21d4d,Parni valjak,Ivana,sfrj,rok,0.08,pozitivno
b9f0a7862718,Parni valjak,Ja još čekam,sfrj,rok,0.045454545454545456,pozitivno
60c276fb051e,Parni valjak,Jesen u meni,sfrj,rok,0.1,pozitivno
b8490fd05d3b,Parni valjak,Kada kola krenu nizbrdo,sfrj,rok,-0.013333333333333334,negativno
e73417eff4b6,Parni valjak,Kada me dotakne,sfrj,rok,0.0,neutralno
91a5435ac866,Parni valjak,Kao prije,sfrj,rok,0.015873015873015872,pozitivno
5cdd63e41916,Parni valjak,Kao ti,sfrj,rok,0.0,neutralno
5bab4dc32dcb,Parni valjak,Kaži ja,sfrj,rok,-0.02564102564102564,negativno
923b2ef8d224,Parni valjak,Kemija,sfrj,rok,-0.020833333333333332,negativno
c434f232102e,Parni valjak,Ljubavna,sfrj,rok,0.010309278350515464,pozitivno
ff6bd236513d,Parni valjak,Lutka za bal,sfrj,rok,-0.022727272727272728,negativno
2d38275899bb,Parni valjak,Lutrija,sfrj,rok,-0.01818181818181818,negativno
da697148eb1d,Parni valjak,Ma ‘ajde (gledaj stvari mojim očima),sfrj,rok,0.021505376344086023,pozitivno
3dcbe624785d,Parni valjak,Mala laž,sfrj,rok,-0.05128205128205128,negativno
b5edfc269a1b,Parni valjak,Mijenjam se,sfrj,rok,0.0,neutralno
92ed75aac9de,Parni valjak,Mir na jastuku,sfrj,rok,-0.01818181818181818,negativno
f68854663c78,Parni valjak,Moja je pjesma lagana,sfrj,rok,-0.03389830508474576,negativno
178d8ef60f8c,Parni valjak,Moje dnevne paranoje,sfrj,rok,0.0,neutralno
48699d58c852,Parni valjak,Molitva,sfrj,rok,0.06666666666666667,pozitivno
15ac8e53eab6,Parni valjak,Ne zovi,sfrj,rok,0.0,neutralno
68b6f348f700,Parni valjak,Neda,sfrj,rok,0.01818181818181818,pozitivno
3b15460afc7e,Parni valjak,Nemirno more,sfrj,rok,0.017543859649122806,pozitivno
80530c38b080,Parni valjak,Oba lica ljubavi,sfrj,rok,0.0,neutralno
c431e5d8f6b6,Parni valjak,Ona je tako prokleto mlada,sfrj,rok,0.018867924528301886,pozitivno
f5b339aac81a,Parni valjak,Ostavljam trag,sfrj,rok,0.0,neutralno
e080cd9e833a,Parni valjak,Otok,sfrj,rok,0.0,neutralno
32f9342fda33,Parni valjak,Pariz,sfrj,rok,-0.04081632653061224,negativno
6bdb98d49a02,Parni valjak,Povratak ratnika,sfrj,rok,-0.02631578947368421,negativno
32c59897781d,Parni valjak,Prokleta nedjelja,sfrj,rok,0.017857142857142856,pozitivno
25d5b4d8ae7c,Parni valjak,Pusti nek’ traje,sfrj,rok,0.03773584905660377,pozitivno
094e76e5ecf9,Parni valjak,Romansa (sada bih drugačije),sfrj,rok,0.0,neutralno
9ac078ac2b29,Parni valjak,Sai-Baba blues,sfrj,rok,0.027777777777777776,pozitivno
16192b3cb20c,Parni valjak,Samo san,sfrj,rok,0.03896103896103896,pozitivno
c0e082d7ff80,Parni valjak,Samo sjećanja,sfrj,rok,0.017543859649122806,pozitivno
6ea4f0ab7f59,Parni valjak,Sanjam,sfrj,rok,0.0196078431372549,pozitivno
299f4a9acd9e,Parni valjak,Sedamsto milja od kuće,sfrj,rok,0.06451612903225806,pozitivno
d07681bbd833,Parni valjak,Sjaj u očima,sfrj,rok,0.030303030303030304,pozitivno
2dcfb612954c,Parni valjak,Sjećanja,sfrj,rok,0.08888888888888889,pozitivno
9633faa01565,Parni valjak,Staška,sfrj,rok,0.02857142857142857,pozitivno
dc21bd08790a,Parni valjak,Stranica dnevnika,sfrj,rok,0.0,neutralno
1dc0f5440e6f,Parni valjak,Suzama se vatre ne gase,sfrj,rok,-0.10526315789473684,negativno
5b64929a4ed0,Parni valjak,Sve još miriše na nju,sfrj,rok,0.0,neutralno
e90e2223fb0a,Parni valjak,To nije političan song,sfrj,rok,-0.044444444444444446,negativno
0ad712e604f7,Parni valjak,Tvoji koraci,sfrj,rok,0.0,neutralno
21237575911b,Parni valjak,U ljubav vjerujem,sfrj,rok,0.058823529411764705,pozitivno
282092b61d3d,Parni valjak,U prolazu,sfrj,rok,-0.05084745762711865,negativno
92b04a93236b,Parni valjak,Uhvati ritam,sfrj,rok,0.047619047619047616,pozitivno
f4896b909a95,Parni valjak,Večeras trebam društvo,sfrj,rok,-0.01818181818181818,negativno
4efc9f735d2c,Parni valjak,Vrijeme ljubavi,sfrj,rok,-0.018518518518518517,negativno
d2abcf5e925f,Parni valjak,Za ljubav treba imat dušu,sfrj,rok,0.058823529411764705,pozitivno
48418301485a,Parni valjak,Zagreb ima isti pozivni,sfrj,rok,0.017857142857142856,pozitivno
bba2b971e3ea,Parni valjak,Zapjevaj,sfrj,rok,0.02830188679245283,pozitivno
8ba197c744ae,Parni valjak,Zapleši sa mnom ove noći,sfrj,rok,0.014492753623188406,pozitivno
4d63bc36731b,Parni valjak,Zastave,sfrj,rok,0.038461538461538464,pozitivno
ed5918c413c2,Parni valjak,Zvijezda sjevera,sfrj,rok,0.0625,pozitivno
80d9f54b2dbc,Prljavo kazalište,449 (Četiri četiri devet – Svaki put kad odlaziš),sfrj,rok,-0.01694915254237288,negativno
d94b34ed4c74,Prljavo kazalište,A ti idi,sfrj,rok,0.03278688524590164,pozitivno
cca0ed853d8d,Prljavo kazalište,Ako odlučiš,sfrj,rok,-0.02040816326530612,negativno
148229aca5ea,Prljavo kazalište,Ako tražiš nekoga,sfrj,rok,0.0,neutralno
7b7b5e4df746,Prljavo kazalište,Anarhist,sfrj,rok,0.09803921568627451,pozitivno
269675e7663b,Prljavo kazalište,Beznadežni slučaj,sfrj,rok,0.01818181818181818,pozitivno
da5a45a4a6a9,Prljavo kazalište,Bježi ptico od mene,sfrj,rok,-0.109375,negativno
5b40a04786f4,Prljavo kazalište,Brane srušit ću sve,sfrj,rok,-0.04081632653061224,negativno
d718b469e9db,Prljavo kazalište,Budala malena,sfrj,rok,-0.06451612903225806,negativno
e812d631b142,Prljavo kazalište,Buntovnik bez razloga,sfrj,rok,0.0,neutralno
040e4fd6261d,Prljavo kazalište,Crno-bijeli svijet,sfrj,rok,0.0,neutralno
9864727abf3f,Prljavo kazalište,Dan za danom,sfrj,rok,0.0,neutralno
69f983a7253e,Prljavo kazalište,Devedeseta,sfrj,rok,-0.022727272727272728,negativno
acdeca52fd83,Prljavo kazalište,Djevojka od milijun dolara,sfrj,rok,-0.01694915254237288,negativno
b5dd8bee788a,Prljavo kazalište,Dobar vjetar u leđa,sfrj,rok,0.0,neutralno
c8f037904760,Prljavo kazalište,"Dobro jutro, šezdeset osmaši",sfrj,rok,-0.0684931506849315,negativno
5b62d244edf9,Prljavo kazalište,"Dođi sada, Gospode",sfrj,rok,-0.05660377358490566,negativno
b9038d1aaa59,Prljavo kazalište,Drugovima ja ne vjerujem,sfrj,rok,0.0,neutralno
cf7252f9f953,Prljavo kazalište,Evo putujem,sfrj,rok,0.0,neutralno
928f3e52783f,Prljavo kazalište,Groblje slonova,sfrj,rok,0.0,neutralno
fad47335f8f8,Prljavo kazalište,Heroj ulice,sfrj,rok,0.0,neutralno
af3917f69d4b,Prljavo kazalište,Iz nekih starih razloga,sfrj,rok,-0.1388888888888889,negativno
7e641510daeb,Prljavo kazalište,Kad si mlad,sfrj,rok,-0.06666666666666667,negativno
1170a8be6ec6,Prljavo kazalište,Kao ja da poludiš,sfrj,rok,0.0,neutralno
46af8ad0a1a3,Prljavo kazalište,Kiše jesenje,sfrj,rok,-0.0125,negativno
7cbec0712d2f,Prljavo kazalište,Korak od sna,sfrj,rok,-0.03571428571428571,negativno
0c9cfd17238e,Prljavo kazalište,Korak po korak,sfrj,rok,0.015873015873015872,pozitivno
f67a5d90ecd9,Prljavo kazalište,"Laku noć, tebi, Zagrebe",sfrj,rok,-0.030303030303030304,negativno
33e4a54b417c,Prljavo kazalište,Ljubav je,sfrj,rok,0.0,neutralno
416da7279200,Prljavo kazalište,Lupi petama,sfrj,rok,-0.01904761904761905,negativno
d0b29f64357d,Prljavo kazalište,Ma kog me boga za tebe pitaju,sfrj,rok,-0.09803921568627451,negativno
4b53d31166fe,Prljavo kazalište,Marina,sfrj,rok,-0.022727272727272728,negativno
2b7f630854e1,Prljavo kazalište,Mi pijemo,sfrj,rok,0.0,neutralno
10d09f6cd9c5,Prljavo kazalište,Mi plešemo,sfrj,rok,0.0,neutralno
1ddfaef448ee,Prljavo kazalište,Mi smo svijeta dva,sfrj,rok,0.0,neutralno
fd368e5bfdd5,Prljavo kazalište,Moj bijeli labude,sfrj,rok,0.0,neutralno
b02536f91ddc,Prljavo kazalište,Moj dom je Hrvatska,sfrj,rok,0.01694915254237288,pozitivno
a74a850bf51e,Prljavo kazalište,Mojoj majci (ružo hrvatska),sfrj,rok,-0.044444444444444446,negativno
9831a258dbd7,Prljavo kazalište,Na Badnje veče,sfrj,rok,-0.09090909090909091,negativno
759ac435ca17,Prljavo kazalište,Na živce ide mi,sfrj,rok,0.016666666666666666,pozitivno
9a54b0088250,Prljavo kazalište,Ne bih te zatajio,sfrj,rok,0.034482758620689655,pozitivno
25d2301a8e21,Prljavo kazalište,Ne zovi mama doktora,sfrj,rok,0.025,pozitivno
93220b479a8b,Prljavo kazalište,Nebo zvjezdano,sfrj,rok,0.0,neutralno
0a6acdfdb698,Prljavo kazalište,Neki dječaci,sfrj,rok,0.125,pozitivno
5b2231ca4e41,Prljavo kazalište,Nemoj mislit da se izvlačim,sfrj,rok,0.016666666666666666,pozitivno
4671fab125d5,Prljavo kazalište,Nisam bio za tebe,sfrj,rok,0.03125,pozitivno
bebca7a397ed,Prljavo kazalište,Nisam ja od pamuka,sfrj,rok,0.0,neutralno
a0bf7a1fa12e,Prljavo kazalište,Nove cipele,sfrj,rok,-0.047619047619047616,negativno
c11fd8c29409,Prljavo kazalište,Od sveg zla,sfrj,rok,0.04,pozitivno
63aafc9f83d7,Prljavo kazalište,Ona nema vremena,sfrj,rok,0.018518518518518517,pozitivno
866d31505f4d,Prljavo kazalište,Oprostio mi Bog,sfrj,rok,0.0,neutralno
ac570b8ec180,Prljavo kazalište,Pet dana ratujem,sfrj,rok,0.04,pozitivno
6bb756a089d4,Prljavo kazalište,Pisma ljubavna,sfrj,rok,0.03125,pozitivno
