song_id,artist,title,period,genre,ttr,mattr,fk_grade
8f54820dc424,Arsen Dedić,Čovjek kao ja,sfrj,pop,0.6240601503759399,0.821904761904762,5.65
31eb6ca8a4b0,Arsen Dedić,Daj mi malo,sfrj,pop,0.3779527559055118,0.737948717948718,7.23
7087cece8a68,Arsen Dedić,Dida moj,sfrj,pop,0.32727272727272727,0.6704918032786886,4.24
8a904a873ed0,Arsen Dedić,Djevojka iz mog kraja,sfrj,pop,0.6951219512195121,0.7757575757575758,8.4
f100f960ff3d,Arsen Dedić,Djevojka za jedan dan,sfrj,pop,0.7303370786516854,0.8598449612403101,7.33
d830cc7a699f,Arsen Dedić,Dušo moja,sfrj,pop,0.6985294117647058,0.8255172413793105,6.06
3d33c608fa35,Arsen Dedić,Hvala ti,sfrj,pop,0.7483443708609272,0.8794117647058823,5.76
3caa1346c29c,Arsen Dedić,Kad sam te vidio,sfrj,pop,0.40331491712707185,0.6393939393939394,5.61
af551c3eef84,Arsen Dedić,Kako si,sfrj,pop,0.6712328767123288,0.7985567010309278,6.98
a8efb16d57af,Arsen Dedić,Kora Potočnik,sfrj,pop,0.65,0.8789690721649485,9.97
63f2e8f99abf,Arsen Dedić,Kuća pored mora,sfrj,pop,0.719626168224299,0.8793103448275862,9.02
60767ea35f96,Arsen Dedić,Kuća za ptice,sfrj,pop,0.4740740740740741,0.6683720930232558,5.63
15cbcc22cfbd,Arsen Dedić,Ljeto sa Irenom,sfrj,pop,0.6078431372549019,0.7473076923076923,6.64
ab53480cd415,Arsen Dedić,Majko moja,sfrj,pop,0.6233766233766234,0.7164285714285714,6.98
1e76155a61e2,Arsen Dedić,Milena,sfrj,pop,0.65,0.8873239436619719,7.71
1d44552acb63,Arsen Dedić,Moderato Cantabile,sfrj,pop,0.6851851851851852,0.8338983050847457,7.67
3906a75a9349,Arsen Dedić,Moj grob,sfrj,pop,0.6989247311827957,0.7904545454545455,6.22
1e165f5e8240,Arsen Dedić,Moj prijatelj je umro,sfrj,pop,0.550561797752809,0.7755038759689923,4.49
6508caca1f70,Arsen Dedić,Moja ljubav ima,sfrj,pop,0.5980392156862745,0.6769811320754717,8.85
797476837aeb,Arsen Dedić,Ne plači,sfrj,pop,0.654320987654321,0.779375,5.92
899b363b2831,Arsen Dedić,Ne vraćaj se starim ljubavima,sfrj,pop,0.6304347826086957,0.7116279069767443,7.75
1d059824af90,Arsen Dedić,Nism ti dospio reći,sfrj,pop,0.4246575342465753,0.7204123711340206,6.73
5ac66ce05c3d,Arsen Dedić,Nježnost u mraku,sfrj,pop,0.5592105263157895,0.8419417475728155,4.97
7e7073b29616,Arsen Dedić,O mladosti,sfrj,pop,0.6607142857142857,0.7822222222222223,5.57
5bdf91fb907e,Arsen Dedić,Odlazak,sfrj,pop,0.55,0.6154838709677419,9.89
27950c3351bb,Arsen Dedić,Otkako te ne volim,sfrj,pop,0.5259259259259259,0.800232558139535,8.02
4ab7dacb9953,Arsen Dedić,Parobrod Rex,sfrj,pop,0.7222222222222222,0.821038961038961,7.72
5f09d99374b3,Arsen Dedić,Pegasto dekle,sfrj,pop,0.6842105263157895,0.8749514563106796,6.56
4a0ee52c782f,Arsen Dedić,Pismo prijatelju (duet Kemal Monteno),sfrj,pop,0.8424657534246576,0.8828865979381444,10.15
19824a1c5641,Arsen Dedić,Pjesnikova žena,sfrj,pop,0.7526881720430108,0.8618181818181818,6.34
38cb38b1a5c1,Arsen Dedić,Po glavi stanovnika,sfrj,pop,0.7131782945736435,0.8295,8.64
f0e3c3f37743,Arsen Dedić,Pobjegnimo koji dan na more,sfrj,pop,0.5967741935483871,0.8178666666666667,8.28
7c8403cea38b,Arsen Dedić,Prazna obećanja,sfrj,pop,0.7176470588235294,0.8555555555555556,7.51
23a19c52c1f1,Arsen Dedić,Priča o Marineli,sfrj,pop,0.594059405940594,0.8499346405228758,6.99
287a747b36f3,Arsen Dedić,Put u raj,sfrj,pop,0.5365853658536586,0.6824242424242424,3.87
baee3747effc,Arsen Dedić,Razgovor s konobarom,sfrj,pop,0.535031847133758,0.7859259259259259,6.9
7345cc0a979f,Arsen Dedić,S okusom mora,sfrj,pop,0.6756756756756757,0.8422580645161291,7.02
4579066b8720,Arsen Dedić,Sanjam te,sfrj,pop,0.74,0.7635294117647058,6.4
9f458a68dc5d,Arsen Dedić,Sine moj,sfrj,pop,0.6666666666666666,0.8712871287128713,6.87
7f44d4d4a3cf,Arsen Dedić,Snijeg,sfrj,pop,0.391304347826087,0.6,5.97
23febff81edf,Arsen Dedić,Spaliti zemlju,sfrj,pop,0.7833333333333333,0.867887323943662,11.65
57b2b3d82b3a,Arsen Dedić,Sve smo podijelili (duet Hari Mata Hari),sfrj,pop,0.3709677419354839,0.7197333333333333,7.48
ec30ecf44e0a,Arsen Dedić,Sve što znaš o meni,sfrj,pop,0.7380952380952381,0.8771428571428571,4.44
40c8167bfff4,Arsen Dedić,Sve te vodilo k meni,sfrj,pop,0.635593220338983,0.7889855072463767,6.38
71efc29f4566,Arsen Dedić,Takvim sjajem može sjati,sfrj,pop,0.6666666666666666,0.8920408163265307,5.55
d8661e3ceebb,Arsen Dedić,Ti me činiš boljim,sfrj,pop,0.6190476190476191,0.7188571428571429,6.0
6b532766f495,Arsen Dedić,To je moj svijet,sfrj,pop,0.648936170212766,0.7831111111111112,4.91
1a9ef75c7a3a,Arsen Dedić,Tvoje nježne godine,sfrj,pop,0.6695652173913044,0.8018181818181819,6.02
39015ba0ec67,Arsen Dedić,Tvoje tijelo – moja kuća,sfrj,pop,0.8360655737704918,0.8383333333333334,6.81
b56440248ee4,Arsen Dedić,U kužini,sfrj,pop,0.625,0.6434042553191489,7.03
3509f76f2a05,Arsen Dedić,Una,sfrj,pop,0.4861111111111111,0.7381052631578948,9.32
c9c889af0f10,Arsen Dedić,Vera Pavladoljska,sfrj,pop,0.7015706806282722,0.8315492957746479,10.57
6e708ab47139,Arsen Dedić,Vraćam se,sfrj,pop,0.7724137931034483,0.8547916666666667,6.38
5b0871bca279,Arsen Dedić,Za kraj,sfrj,pop,0.7922077922077922,0.87,5.42
d74a3f894657,Arsen Dedić,Život je more,sfrj,pop,0.7614678899082569,0.789,6.78
74c6ab7099b7,Arsen Dedić,Znam (with Crvena Jabuka),sfrj,pop,0.8130841121495327,0.8620689655172413,7.24
7c1652bf2b37,Arsen Dedić,Znat ćeš,sfrj,pop,0.5784313725490197,0.78,6.23
82c5df009eb2,Josipa Lisac,Avantura,sfrj,pop,0.7362637362637363,0.8528571428571429,5.08
8444534a9226,Josipa Lisac,Ave Maria,sfrj,pop,0.42857142857142855,0.43142857142857144,11.23
7a1ed4507401,Josipa Lisac,Bedž za rock ‘n’ roll,sfrj,pop,0.3888888888888889,0.5924675324675325,1.72
981f7b414170,Josipa Lisac,Bez tebe,sfrj,pop,0.7611940298507462,0.8533333333333333,5.26
2b82ee4eb579,Josipa Lisac,Bijeg,sfrj,pop,0.6330935251798561,0.8895555555555555,6.19
4da5ef081d5e,Josipa Lisac,Bila sam žena,sfrj,pop,0.6842105263157895,0.7341538461538462,7.33
7d35d2cc8aa7,Josipa Lisac,Blijede sjene,sfrj,pop,0.8020833333333334,0.897872340425532,4.72
e8557ea3addc,Josipa Lisac,Boginja,sfrj,pop,0.71875,0.804,12.74
f350d4b9e00f,Josipa Lisac,Čarobna moć Mjeseca,sfrj,pop,0.62,0.7851485148514851,5.54
1fa8a8ff95dc,Josipa Lisac,Čovjek s tisuću mana,sfrj,pop,0.7226277372262774,0.8461363636363637,5.35
f81dba401fa8,Josipa Lisac,Da li sam ti ikad rekla da te volim,sfrj,pop,0.5384615384615384,0.6174545454545455,4.14
a342d978b5c9,Josipa Lisac,Daj mi riječi,sfrj,pop,0.5064102564102564,0.731214953271028,3.71
10e33269a7ca,Josipa Lisac,Danas sam luda,sfrj,pop,0.358974358974359,0.6582191780821918,4.56
9c904d52522c,Josipa Lisac,Divlji brak,sfrj,pop,0.5982905982905983,0.7494117647058823,3.88
118704e12ca5,Josipa Lisac,Djetešce ti moje drago,sfrj,pop,0.9193548387096774,0.9553846153846154,6.1
91b870e6ad23,Josipa Lisac,Dobre vibracije,sfrj,pop,0.7246376811594203,0.772,8.15
11c4eeb6e3d5,Josipa Lisac,Dok razmišljam o nama,sfrj,pop,0.7948717948717948,0.8682758620689655,5.22
b5e63d0b02b6,Josipa Lisac,Gdje Dunav ljubi nebo,sfrj,pop,0.7971014492753623,0.8219999999999998,7.37
282c55e144a0,Josipa Lisac,Godišnjica,sfrj,pop,0.6470588235294118,0.8471698113207546,7.11
bb359a3563e1,Josipa Lisac,"Halo, taxi (with Zlatni akordi)",sfrj,pop,0.4777777777777778,0.671219512195122,7.11
03da2b97b48a,Josipa Lisac,Hazarder,sfrj,pop,0.5340314136125655,0.7592957746478873,7.05
e7c44cfc9a76,Josipa Lisac,"Hir, hir, hir",sfrj,pop,0.44751381215469616,0.6654545454545455,2.74
7752371ca9b6,Josipa Lisac,Hoću da te pratim svud,sfrj,pop,0.5614035087719298,0.6873846153846154,3.16
662da83347b7,Josipa Lisac,Hoću samo tebe,sfrj,pop,0.5087719298245614,0.5775,5.93
92302a23815d,Josipa Lisac,I mama mi je rekla to,sfrj,pop,0.5850340136054422,0.85,5.8
05317c4b544b,Josipa Lisac,"I teče, teče vrijeme",sfrj,pop,0.7789473684210526,0.7747826086956522,7.5
cbdb7f96dd24,Josipa Lisac,Ideš,sfrj,pop,0.7108433734939759,0.7623529411764707,5.12
cf4e57e239d1,Josipa Lisac,Igra valova u mom sjećanju,sfrj,pop,0.625,0.7841269841269841,4.3
457821a589c0,Josipa Lisac,Intima,sfrj,pop,0.8061224489795918,0.9004081632653063,6.82
4bf78da8d124,Josipa Lisac,Ispočetka,sfrj,pop,0.8348623853211009,0.8866666666666667,6.4
48498937dea4,Josipa Lisac,Jedna kratka vijest,sfrj,pop,0.5819672131147541,0.7454794520547945,7.1
f987c7c5f393,Josipa Lisac,Još te čekam,sfrj,pop,0.7361111111111112,0.8478260869565217,3.93
4bcfd7a2bb54,Josipa Lisac,Jučer,sfrj,pop,0.810126582278481,0.9186666666666666,6.33
26bfc03c80b9,Josipa Lisac,Jutro,sfrj,pop,0.5476190476190477,0.6342857142857142,11.18
8e6f0ecd3ea8,Josipa Lisac,Kao mir (duet Boa),sfrj,pop,0.4726027397260274,0.7315463917525774,4.38
15e014af3a50,Josipa Lisac,Kao stranac,sfrj,pop,0.5477707006369427,0.8059259259259259,5.4
5911306624bb,Josipa Lisac,Kapetane moj,sfrj,pop,0.7404580152671756,0.8824390243902439,7.74
7c5bef3ea48f,Josipa Lisac,Karte na stol,sfrj,pop,0.5661764705882353,0.7547126436781609,4.79
bb334fb1b33b,Josipa Lisac,Knock down,sfrj,pop,0.6344827586206897,0.7531249999999999,6.05
b26fc5b8c311,Josipa Lisac,Kraljica divljine,sfrj,pop,0.7654320987654321,0.8525,8.02
11ddba466741,Josipa Lisac,Krenule su lađe,sfrj,pop,0.7603305785123967,0.8883333333333333,4.46
99c058f9e9d3,Josipa Lisac,Lažeš da si moj,sfrj,pop,0.576271186440678,0.56,6.25
98b36a15f28f,Josipa Lisac,Ležaj od suza,sfrj,pop,0.536,0.7928947368421052,6.27
db996784880e,Josipa Lisac,Ljubavna pjesma (duet Miro Ungar),sfrj,pop,0.6524822695035462,0.9032608695652173,5.19
9a0e3a652f11,Josipa Lisac,Ljudi,sfrj,pop,0.6043956043956044,0.8047619047619047,6.47
d043ab66edb9,Josipa Lisac,Lopov (with Zlatni akordi),sfrj,pop,0.6634615384615384,0.9229090909090909,7.08
1bd576353ab9,Josipa Lisac,Magla,sfrj,pop,0.8188976377952756,0.8953846153846154,8.16
6d674cbefa9a,Josipa Lisac,Make up,sfrj,pop,0.5098039215686274,0.7536538461538461,9.24
5881256e7396,Josipa Lisac,Mali ključ od zlata,sfrj,pop,0.44642857142857145,0.6847619047619048,5.99
13ad7c5e454f,Josipa Lisac,Mister gaf,sfrj,pop,0.5853658536585366,0.722972972972973,8.32
f43856ac7d1e,Josipa Lisac,Moj smiješni dječače,sfrj,pop,0.8421052631578947,0.87,5.37
610123418f63,Josipa Lisac,Možda sam se i zaljubila,sfrj,pop,0.5377358490566038,0.7652631578947368,6.08
481567860438,Josipa Lisac,"Na, na, na, na",sfrj,pop,0.7079646017699115,0.8503125,5.9
0eea8360c46b,Josipa Lisac,Narodi nam se Kralj Nebeski,sfrj,pop,0.5833333333333334,0.6181818181818182,9.76
2d4c90e2ebdf,Josipa Lisac,Naša zvijezda gubi svoj sjaj,sfrj,pop,0.7532467532467533,0.8628571428571429,4.08
c6c0ecc8049f,Josipa Lisac,Ne budi lud,sfrj,pop,0.5775862068965517,0.5507462686567164,4.27
dc733e7b53b4,Josipa Lisac,Ne prepoznajem ga,sfrj,pop,0.5977653631284916,0.8426153846153847,5.28
ead1f2742bc4,Josipa Lisac,Nema sunca,sfrj,pop,0.5463917525773195,0.72125,2.85
d2d21229ece6,Josipa Lisac,Nešto,sfrj,pop,0.5979381443298969,0.775,3.93
21e5d5ab50d4,Josipa Lisac,Nismo mi bez cilja,sfrj,pop,0.8160919540229885,0.8352631578947368,7.72
4a79acb84f7f,Josipa Lisac,"Niz polje idu, babo, sejmeni",sfrj,pop,0.4146341463414634,0.4146341463414634,12.09
b975dd298ea7,Josipa Lisac,Noćna ptica,sfrj,pop,0.4797297297297297,0.7862626262626263,6.08
c8f99fb8e6cf,Josipa Lisac,O jednoj mladosti,sfrj,pop,0.7288135593220338,0.8582608695652174,5.3
04e0f0fbabe6,Josipa Lisac,Omer-beže,sfrj,pop,0.49122807017543857,0.5225,8.37
1da698942d89,Josipa Lisac,"Pazi, oštar pas",sfrj,pop,0.6363636363636364,0.7799999999999999,5.7
7ccc1eadbe04,Josipa Lisac,Pismo,sfrj,pop,0.66796875,0.8350724637681158,6.7
5ac962cd14ca,Josipa Lisac,Pjesma za tebe,sfrj,pop,0.7286821705426356,0.86625,6.17
5ef9941865c3,Josipa Lisac,Plačem,sfrj,pop,0.6521739130434783,0.7781818181818182,4.29
e67541f5d8c9,Josipa Lisac,Po prvi put,sfrj,pop,0.6585365853658537,0.7381081081081081,4.77
4236c36f523f,Josipa Lisac,Postao si drugi čovjek,sfrj,pop,0.6148648648648649,0.8608080808080808,6.82
195e74ff4ef2,Josipa Lisac,"Radujte se, narodi",sfrj,pop,0.8571428571428571,0.8885714285714285,8.67
db5e4180af0e,Josipa Lisac,Rendez-vous sa Sotonom,sfrj,pop,0.6564885496183206,0.7907317073170732,9.15
6f3eec0f5d27,Josipa Lisac,Rušila sam mostove od sna (duet Dino Dvornik),sfrj,pop,0.6134969325153374,0.8696491228070176,6.74
54fc949cef1f,Josipa Lisac,Sanjala sam,sfrj,pop,0.7088607594936709,0.7766666666666667,4.07
4550e7474168,Josipa Lisac,"Spavaj, sinko",sfrj,pop,0.5466666666666666,0.6484615384615384,8.22
a41eaea0204f,Josipa Lisac,Sreća,sfrj,pop,0.5828220858895705,0.8805263157894736,4.51
2c9c15f3b0e7,Josipa Lisac,Srela sam se s njim,sfrj,pop,0.5093167701863354,0.8883928571428571,5.65
650e7f2dacd5,Josipa Lisac,Što me čini sretnom,sfrj,pop,0.5403225806451613,0.7048,5.75
5f05260fce0e,Josipa Lisac,Sunce sja za nas (with Zlatni akordi),sfrj,pop,0.8135593220338984,0.8619999999999999,8.74
bc1cd49eb22d,Josipa Lisac,Sve vrti se u krug,sfrj,pop,0.5,0.7366292134831461,5.58
ccc3961ee711,Josipa Lisac,"Svim na Zemlji mir, veselje",sfrj,pop,0.9,0.9,9.4
97d11bf4d009,Josipa Lisac,Ti si genije,sfrj,pop,0.7380952380952381,0.8405194805194806,6.65
65fbb69363cd,Josipa Lisac,Ti si k’o led,sfrj,pop,0.8490566037735849,0.875,5.06
4547fdb8daad,Josipa Lisac,Ti si sunce života mog,sfrj,pop,0.6428571428571429,0.7925714285714286,4.73
e0c00546dc83,Josipa Lisac,Ti znaš,sfrj,pop,0.44642857142857145,0.5984126984126985,3.14
203409bc7eff,Josipa Lisac,Tiha noć,sfrj,pop,0.8225806451612904,0.8661538461538462,7.36
03d81ca08694,Josipa Lisac,Tko zna kog vidiš u meni,sfrj,pop,0.6022099447513812,0.77,4.51
e93fb1fa951d,Josipa Lisac,Traje noć,sfrj,pop,0.37966101694915255,0.8208130081300813,7.3
bbb302fe28c7,Josipa Lisac,Tri kralja jahahu,sfrj,pop,0.8723404255319149,0.8723404255319149,9.91
be8a519bdd66,Josipa Lisac,U mislima,sfrj,pop,0.7363636363636363,0.8662295081967214,5.45
6d16b30f9e1d,Josipa Lisac,U se vrijeme godišta,sfrj,pop,0.8627450980392157,0.87,12.49
cd70f7f69b3a,Josipa Lisac,Večer u luna-parku,sfrj,pop,0.9014084507042254,0.9254545454545454,11.52
4c0b19495779,Josipa Lisac,Večeras,sfrj,pop,0.6698113207547169,0.7357894736842104,4.4
41a8841ff9c2,Josipa Lisac,"Veseli se, Majko Božja",sfrj,pop,0.7352941176470589,0.76,10.97
5af6f1f3aa91,Josipa Lisac,Vjernost,sfrj,pop,0.45045045045045046,0.6483870967741936,5.03
5f9b82c2546b,Josipa Lisac,Vjerujem ti sve,sfrj,pop,0.6376811594202898,0.8065168539325843,5.37
162be4658843,Josipa Lisac,Vlak bez dolaska,sfrj,pop,0.4186046511627907,0.612,7.64
ef04628faf22,Josipa Lisac,"Voljeti, to je radost",sfrj,pop,0.7272727272727273,0.776470588235294,6.24
0e8e6b8f9798,Josipa Lisac,Willie i Laura Mae Jones,sfrj,pop,0.6772727272727272,0.8911111111111111,6.4
0cc1203309e0,Josipa Lisac,Zar ne,sfrj,pop,0.6764705882352942,0.7389473684210526,4.94
dac54a887d3a,Josipa Lisac,Život je samo most,sfrj,pop,0.6013986013986014,0.8680851063829786,5.45
cbb99a3f95b7,Josipa Lisac,Život moj,sfrj,pop,0.6571428571428571,0.7057142857142857,6.42
9edcbc56eecf,Josipa Lisac,Život s njim,sfrj,pop,0.6304347826086957,0.74,3.54
3b82be5c4f74,Novi fosili,Ako se rastanemo,sfrj,pop,0.6607142857142857,0.893968253968254,9.04
ee3ddd752020,Novi fosili,Bilo je prelijepo,sfrj,pop,0.7109375,0.7729113924050633,8.88
ad894180ff6a,Novi fosili,Bilo mi je prvi put,sfrj,pop,0.7582417582417582,0.8214285714285714,6.86
9e2a21f5c452,Novi fosili,Budi uvijek blizu (kao što si sada),sfrj,pop,0.7731958762886598,0.8558333333333333,7.67
5bd09dc2870b,Novi fosili,Da te ne volim,sfrj,pop,0.24858757062146894,0.574375,4.1
d41b1208edc0,Novi fosili,Dijete sreće,sfrj,pop,0.6931818181818182,0.7953846153846154,5.48
2bcd60aa237e,Novi fosili,Diridonda,sfrj,pop,0.7009345794392523,0.7713793103448277,6.02
1b5d003b3614,Novi fosili,Djeca ljubavi,sfrj,pop,0.8939393939393939,0.8847058823529412,7.65
39fe6df1a312,Novi fosili,Djeca smo,sfrj,pop,0.8181818181818182,0.8181818181818182,9.08
1fed88821bf3,Novi fosili,Dobre djevojke,sfrj,pop,0.574468085106383,0.7017777777777778,8.67
a1cf58fe468c,Novi fosili,Dunjo mirisna,sfrj,pop,0.5568181818181818,0.7938461538461539,7.65
ea3a6157ac76,Novi fosili,E da si barem noćas ovdje,sfrj,pop,0.6557377049180327,0.7882191780821918,7.57
5b5ffa17fbb8,Novi fosili,E moj Saša,sfrj,pop,0.42592592592592593,0.6923893805309734,5.47
fd009235687b,Novi fosili,Hoću li znati,sfrj,pop,0.49504950495049505,0.6746153846153846,7.7
5124e8a2f248,Novi fosili,Ispod mjeseca boje trešanja,sfrj,pop,0.38636363636363635,0.6415384615384615,7.47
4a43784a74c2,Novi fosili,Ja sam za ples,sfrj,pop,0.49557522123893805,0.825625,5.0
9f0a1032464e,Novi fosili,Jedna duša,sfrj,pop,0.39090909090909093,0.7967213114754098,15.09
d812009e27c7,Novi fosili,Jedna suza,sfrj,pop,0.6338028169014085,0.7372727272727272,7.48
1ea22d1cfb50,Novi fosili,Jesen je,sfrj,pop,0.26666666666666666,0.7393893129770992,6.94
cf90c5a56138,Novi fosili,"Joj, joj",sfrj,pop,0.6906474820143885,0.7355555555555556,6.12
64e8dacc2722,Novi fosili,Još te volim,sfrj,pop,0.7303370786516854,0.8295,5.29
7949306efa19,Novi fosili,Kad budemo ja i ti,sfrj,pop,0.6595744680851063,0.7244444444444444,7.3
03b116d2b997,Novi fosili,Kad godine prođu,sfrj,pop,0.8072289156626506,0.8805882352941177,8.15
a7da6a28f9d8,Novi fosili,Kad naš brod plovi,sfrj,pop,0.43137254901960786,0.6803773584905661,7.26
68ad6b9b4433,Novi fosili,"Kaži mi, mama",sfrj,pop,0.6206896551724138,0.7794736842105263,5.42
90d29b296d71,Novi fosili,Ključ je ispod otirača,sfrj,pop,0.6081871345029239,0.769016393442623,7.59
13371d84ec94,Novi fosili,Kralj ljubavi,sfrj,pop,0.7325581395348837,0.832972972972973,8.04
72bccf876322,Novi fosili,Lastavice mala,sfrj,pop,0.6209677419354839,0.7656000000000001,5.07
46fa24f0cd76,Novi fosili,Ljubav koja nema kraja,sfrj,pop,0.5855855855855856,0.7925806451612903,6.14
5d90714cc5de,Novi fosili,Majčine oči,sfrj,pop,0.6829268292682927,0.6829268292682927,8.66
66ff8d0e3660,Novi fosili,Mali Ćiro,sfrj,pop,0.712,0.8428947368421053,7.57
3d890847b638,Novi fosili,Marina iz moje ulice,sfrj,pop,0.36619718309859156,0.7648780487804878,8.78
8340098eb3c6,Novi fosili,Mario,sfrj,pop,0.6989247311827957,0.775,6.4
28cc1bda28ff,Novi fosili,Milena,sfrj,pop,0.647887323943662,0.67,12.76
04072a89ca4f,Novi fosili,Mimi,sfrj,pop,0.74,0.7854901960784314,5.37
b71252a5b50e,Novi fosili,Moj prijatelj Anu ljubi,sfrj,pop,0.5865384615384616,0.6476363636363636,7.88
350e2aa34054,Novi fosili,Najdraže moje,sfrj,pop,0.5853658536585366,0.6981818181818181,12.17
c1374fba2897,Novi fosili,Ne budi me mati,sfrj,pop,0.45180722891566266,0.6483760683760684,6.79
1c6bd219a7d9,Novi fosili,Ne plaši se,sfrj,pop,0.8181818181818182,0.8552941176470588,8.19
586ff4900cd7,Novi fosili,Nebeske kočije,sfrj,pop,0.65625,0.6826666666666666,6.99
96287e835c75,Novi fosili,Neka vali gingolaju svoje barke,sfrj,pop,0.8266666666666667,0.8715384615384616,8.79
a3b6dae8bbfd,Novi fosili,Nemaš više vremena za mene,sfrj,pop,0.7634408602150538,0.8259090909090908,7.23
9749178a635f,Novi fosili,Neveni žuti,sfrj,pop,0.8113207547169812,0.8228070175438597,7.84
17d86f34ae8d,Novi fosili,Nije istina,sfrj,pop,0.578125,0.6573333333333333,5.71
f261408bd105,Novi fosili,Nikad više staro vino,sfrj,pop,0.6929824561403509,0.7861538461538462,8.62
14bcd7f07749,Novi fosili,Nikog nema da mu kažem,sfrj,pop,0.7936507936507936,0.7814285714285715,8.18
3b14740342c8,Novi fosili,Noćas umiru stare ljubavi,sfrj,pop,0.6,0.7276923076923076,6.92
a57b1a505c9c,Novi fosili,O ne (sad je kasno),sfrj,pop,0.42276422764227645,0.6308108108108108,4.67
2bde305fd365,Novi fosili,Otišao je on,sfrj,pop,0.42424242424242425,0.794,5.89
9f8dd0af2fdf,Novi fosili,Pazi da ne nazebeš,sfrj,pop,0.5824175824175825,0.7233333333333333,6.65
3be24438f955,Novi fosili,Plava košulja,sfrj,pop,0.7549019607843137,0.8475471698113208,9.77
b12798da7ce2,Novi fosili,Poslije svega,sfrj,pop,0.7391304347826086,0.7465116279069768,7.52
b8fc34b92887,Novi fosili,Pričaj mi o ljubavi,sfrj,pop,0.6439393939393939,0.7802409638554217,7.83
872000371535,Novi fosili,Radije budi mi brat,sfrj,pop,0.6388888888888888,0.7626086956521739,5.15
316e37de1b52,Novi fosili,Razumljiva pjesma (kad sam bio mlad),sfrj,pop,0.38095238095238093,0.4114285714285714,5.15
75b8d59ff410,Novi fosili,"Reci mi tiho, tiho",sfrj,pop,0.3780487804878049,0.5589565217391305,6.87
10bdcfcddb96,Novi fosili,Sama,sfrj,pop,0.75,0.75,5.43
0552bb6442f1,Novi fosili,Samo mi se javi,sfrj,pop,0.7127659574468085,0.7502222222222221,7.03
bf342e18781d,Novi fosili,Sanja,sfrj,pop,0.6901408450704225,0.7589247311827957,7.46
472e2852b5d3,Novi fosili,Sanjaj me,sfrj,pop,0.8,0.8,8.37
d3da6f8a77d7,Novi fosili,Sedam dugih godina,sfrj,pop,0.7272727272727273,0.7866666666666667,7.51
2a9e88571091,Novi fosili,Simpatija,sfrj,pop,0.47368421052631576,0.7016666666666668,5.74
e018aab675cb,Novi fosili,Sjećam se još,sfrj,pop,0.7076923076923077,0.8377777777777777,4.92
5fd867adba6f,Novi fosili,Sklopi oči,sfrj,pop,0.4251968503937008,0.6482051282051282,5.89
857cc031e917,Novi fosili,Šta se smiješ klipane,sfrj,pop,0.7971014492753623,0.8640000000000001,6.73
da578257b895,Novi fosili,Šu šu,sfrj,pop,0.7236842105263158,0.7481481481481481,4.58
d1a1c2b39411,Novi fosili,Šuti moj dječače plavi,sfrj,pop,0.512,0.7315789473684211,9.49
08aa50f97355,Novi fosili,Tako je malo riječi palo,sfrj,pop,0.47058823529411764,0.608421052631579,8.83
5790d4e6eed7,Novi fosili,Tko zna s kim čekaš zoru,sfrj,pop,0.6666666666666666,0.7662162162162163,5.12
e3fff383b84c,Novi fosili,Tonka,sfrj,pop,0.7028985507246377,0.852808988764045,7.62
486e83506220,Novi fosili,Tri plus deset (3+10),sfrj,pop,0.62,0.8686274509803921,6.48
e173e16abe59,Novi fosili,Tvoje plave kose,sfrj,pop,0.4696969696969697,0.811566265060241,6.31
725242e087df,Novi fosili,"Vikend tata, vikend mama",sfrj,pop,0.5789473684210527,0.7526086956521738,7.01
f40c0257a9c4,Novi fosili,Vrijeme,sfrj,pop,0.7590361445783133,0.8170588235294118,7.11
6a5ffa0596f7,Novi fosili,Za dobra stara vremena,sfrj,pop,0.5730994152046783,0.8562295081967213,8.32
cb28b1e40045,Novi fosili,Za domovinu našu,sfrj,pop,0.6190476190476191,0.6190476190476191,9.94
b53f2d82d2ea,Novi fosili,Zagrli moju dušu,sfrj,pop,0.29,0.56,7.51
9ed5c1e0a5de,Novi fosili,Zbogom,sfrj,pop,0.8488372093023255,0.9156756756756758,6.85
5e3088089e3e,Novi fosili,Znam,sfrj,pop,0.5384615384615384,0.7447272727272728,4.59
81e1e848ef26,Novi fosili,Zovem te,sfrj,pop,0.5545454545454546,0.679672131147541,5.97
df98f82cfd11,Lepa Brena,Pariski lokal,sfrj,narodna_narodnjacka,0.8840579710144928,0.9,8.58
bc804309992b,Šaban Šaulić,Da je tu,sfrj,narodna_narodnjacka,0.35714285714285715,0.3685714285714286,0.3
548ef66d404b,Šaban Šaulić,Dve duše,sfrj,narodna_narodnjacka,0.5,0.5723809523809523,3.59
0c96e060d92a,Šaban Šaulić,Gde je moj drug Miša,sfrj,narodna_narodnjacka,0.6666666666666666,0.6634042553191489,5.7
76ac989c9400,Šaban Šaulić,"Hej živote, moja reko",sfrj,narodna_narodnjacka,0.8152173913043478,0.8674418604651162,8.2
92e157b8c823,Šaban Šaulić,Krila slomljena (duet Gordana Jovanović),sfrj,narodna_narodnjacka,0.7191011235955056,0.8105,4.71
7b4e37cec3ba,Šaban Šaulić,Ljubavno ludilo (duet Morena),sfrj,narodna_narodnjacka,0.6984126984126984,0.7742857142857142,8.42
6bc5ed476099,Šaban Šaulić,Na stolu pismo od majke,sfrj,narodna_narodnjacka,0.9027777777777778,0.9321739130434783,7.6
